Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Samsung,HD320KJ 320GB,626,34,2677,https://hdd.userbenchmark.com/SpeedTest/4162/SAMSUNG-HD320KJ
HDD,,Seagate,ST3250820AS 250GB,627,34,11524,https://hdd.userbenchmark.com/SpeedTest/1655/ST3250820AS
HDD,,Samsung,HD321KJ 320GB,628,34,12193,https://hdd.userbenchmark.com/SpeedTest/1934/SAMSUNG-HD321KJ
HDD,,Seagate,ST3400820AS 400GB,629,33.9,736,https://hdd.userbenchmark.com/SpeedTest/3144/ST3400820AS
HDD,,Seagate,ST9160412ASG 160GB,630,33.9,570,https://hdd.userbenchmark.com/SpeedTest/4331/ST9160412ASG
HDD,,Seagate,ST9640423AS 640GB,631,33.8,1160,https://hdd.userbenchmark.com/SpeedTest/1709/ST9640423AS
HDD,,Samsung,HM251HI 250GB,632,33.8,737,https://hdd.userbenchmark.com/SpeedTest/6909/SAMSUNG-HM251HI
HDD,,Hitachi,HCC547550A9E380 500GB,633,33.8,479,https://hdd.userbenchmark.com/SpeedTest/8947/Hitachi-HCC547550A9E380
HDD,,Hitachi,HTS723232L9SA60 320GB,634,33.8,338,https://hdd.userbenchmark.com/SpeedTest/6838/HITACHI-HTS723232L9SA60
HDD,,WD,WD1600AVJS-63SWA0 160GB,635,33.8,1070,https://hdd.userbenchmark.com/SpeedTest/2491/WDC-WD1600AVJS-63SWA0
HDD,,Toshiba,MK6475GS 640GB,636,33.8,79,https://hdd.userbenchmark.com/SpeedTest/3610/TOSHIBA-MK6475GS
HDD,WD4000AAJS,WD,Blue 400GB (2007),637,33.8,1568,https://hdd.userbenchmark.com/SpeedTest/1532/WDC-WD4000AAJS-00YFA0
HDD,,Seagate,ST3300820SCE 300GB,638,33.7,594,https://hdd.userbenchmark.com/SpeedTest/1944/ST3300820SCE
HDD,,Excelstor,Technology V8160 165GB,639,33.7,24,https://hdd.userbenchmark.com/SpeedTest/6697/ExcelStor-Technology-V8160
HDD,WD1600BEKT,WD,Black 2.5" 160GB (2010),640,33.6,1866,https://hdd.userbenchmark.com/SpeedTest/2369/WDC-WD1600BEKT-60V5T1
HDD,,Maxtor,S TM3320820AS 320GB,641,33.6,241,https://hdd.userbenchmark.com/SpeedTest/2573/MAXTOR-S-TM3320820AS
HDD,,Seagate,ST3400620NS 400GB,642,33.6,649,https://hdd.userbenchmark.com/SpeedTest/9788/ST3400620NS
HDD,,Hitachi,HCS545050GLA380 500GB,643,33.6,269,https://hdd.userbenchmark.com/SpeedTest/2081/Hitachi-HCS545050GLA380
HDD,,Toshiba,MK6475GSX 640GB,644,33.6,6923,https://hdd.userbenchmark.com/SpeedTest/3809/TOSHIBA-MK6475GSX
HDD,WD3200BPVT,WD,Blue 2.5" 320GB (2010),645,33.5,29014,https://hdd.userbenchmark.com/SpeedTest/2595/WDC-WD3200BPVT-75JJ5T0
HDD,ST320LT020,Seagate,Momentus Thin 5400 2.5" 320GB,646,33.3,7374,https://hdd.userbenchmark.com/SpeedTest/855/ST320LT020-9YG142
HDD,,WD,WD3200AVVS-63L2B0 320GB,647,33.2,6442,https://hdd.userbenchmark.com/SpeedTest/5116/WDC-WD3200AVVS-63L2B0
HDD,,Hitachi,HTS545050B9A300 500GB,648,33.1,16878,https://hdd.userbenchmark.com/SpeedTest/1634/Hitachi-HTS545050B9A300
HDD,,Hitachi,HTS547550A9E384 500GB,649,33.1,21458,https://hdd.userbenchmark.com/SpeedTest/938/Hitachi-HTS547550A9E384
HDD,,Samsung,HM400JI 400GB,650,33.1,175,https://hdd.userbenchmark.com/SpeedTest/10816/SAMSUNG-HM400JI
HDD,,WD,WD5000KS-00MNB0 500GB,651,33,967,https://hdd.userbenchmark.com/SpeedTest/2813/WDC-WD5000KS-00MNB0
HDD,,Hitachi,HDT725050VLA360 500GB,652,33,2838,https://hdd.userbenchmark.com/SpeedTest/1926/Hitachi-HDT725050VLA360
HDD,,Hitachi,HCS5C3232SLA380 320GB,653,33,754,https://hdd.userbenchmark.com/SpeedTest/8115/Hitachi-HCS5C3232SLA380
HDD,,Hitachi,HDT725050VLA380 500GB,654,32.9,1205,https://hdd.userbenchmark.com/SpeedTest/2605/Hitachi-HDT725050VLA380
HDD,ST320LT012,Seagate,Momentus Thin 5400.9 2.5" 320GB,655,32.8,5719,https://hdd.userbenchmark.com/SpeedTest/3598/ST320LT012-9WS14C
HDD,,WD,WD5000YS-18MPB1 500GB,656,32.8,948,https://hdd.userbenchmark.com/SpeedTest/12608/WDC-WD5000YS-18MPB1
HDD,,Hitachi,HDT725032VLA360 320GB,657,32.8,3784,https://hdd.userbenchmark.com/SpeedTest/1265/Hitachi-HDT725032VLA360
HDD,,Samsung,HM250HI 250GB,658,32.8,4423,https://hdd.userbenchmark.com/SpeedTest/2355/SAMSUNG-HM250HI
HDD,,Toshiba,MK6476GSX 640GB,659,32.8,3242,https://hdd.userbenchmark.com/SpeedTest/795/TOSHIBA-MK6476GSX
HDD,,WD,WD740GD-00FLA2 74GB,660,32.7,1172,https://hdd.userbenchmark.com/SpeedTest/3765/WDC-WD740GD-00FLA2
HDD,,Seagate,ST9160412AS 160GB,661,32.6,1991,https://hdd.userbenchmark.com/SpeedTest/2544/ST9160412AS
HDD,,Toshiba,MK3276GSX 320GB,662,32.6,3827,https://hdd.userbenchmark.com/SpeedTest/7284/TOSHIBA-MK3276GSX
HDD,,Hitachi,HTS723232L9A360 320GB,663,32.6,1126,https://hdd.userbenchmark.com/SpeedTest/6590/Hitachi-HTS723232L9A360
HDD,HDP725016GLA380,Hitachi,Deskstar P7K500 160GB,664,32.5,2191,https://hdd.userbenchmark.com/SpeedTest/3051/Hitachi-HDP725016GLA380
HDD,,Seagate,ST320LM001 HN-M320MBB 320GB,665,32.5,4471,https://hdd.userbenchmark.com/SpeedTest/5867/ST320LM001-HN-M320MBB
HDD,,Hitachi,HTS723225L9A362 250GB,666,32.4,141,https://hdd.userbenchmark.com/SpeedTest/4098/Hitachi-HTS723225L9A362
HDD,,Fujitsu,MJA2500BH G2 500GB,667,32.4,1299,https://hdd.userbenchmark.com/SpeedTest/7426/FUJITSU-MJA2500BH-G2
HDD,,Seagate,ST3200820AS 200GB,668,32.2,1337,https://hdd.userbenchmark.com/SpeedTest/2833/ST3200820AS
HDD,,Samsung,HD401LJ 400GB,669,32,1543,https://hdd.userbenchmark.com/SpeedTest/1229/SAMSUNG-HD401LJ
HDD,,Hitachi,HTS545032B9SA02 320GB,670,32,424,https://hdd.userbenchmark.com/SpeedTest/11306/Hitachi-HTS545032B9SA02
HDD,,Samsung,HD753LI 750GB,671,32,47,https://hdd.userbenchmark.com/SpeedTest/10511/SAMSUNG-HD753LI
HDD,,Hitachi,HDT725032VLA380 320GB,672,32,4490,https://hdd.userbenchmark.com/SpeedTest/2691/Hitachi-HDT725032VLA380
HDD,,Hitachi,HTS723216L9SA60 160GB,673,31.9,621,https://hdd.userbenchmark.com/SpeedTest/1119/HITACHI-HTS723216L9SA60
HDD,,Hitachi,HTS54755 500GB,674,31.9,173,https://hdd.userbenchmark.com/SpeedTest/1555/Hitachi-HTS54755
HDD,WD5000BEVT,WD,Blue 2.5" 500GB (2009),675,31.8,23398,https://hdd.userbenchmark.com/SpeedTest/1943/WDC-WD5000BEVT-22A0RT0
HDD,,Maxtor,STM3250820A 250GB,676,31.8,295,https://hdd.userbenchmark.com/SpeedTest/9658/MAXTOR-STM3250820A
HDD,,Maxtor,STM3160811AS 160GB,677,31.8,410,https://hdd.userbenchmark.com/SpeedTest/10214/MAXTOR-STM3160811AS
HDD,,Maxtor,6V300F0 300GB,678,31.7,1100,https://hdd.userbenchmark.com/SpeedTest/2286/Maxtor-6V300F0
HDD,,Seagate,ST332082 0SCE 320GB,679,31.7,81,https://hdd.userbenchmark.com/SpeedTest/4800/ST332082-0SCE
HDD,,WD,WD1600AABS-00PRA0 160GB,680,31.6,6692,https://hdd.userbenchmark.com/SpeedTest/1353/WDC-WD1600AABS-00PRA0
HDD,,Hitachi,HUA721075KLA 750GB,681,31.6,20,https://hdd.userbenchmark.com/SpeedTest/6886/Hitachi-HUA721075KLA
HDD,,WD,WD2500AAJB-00J3A0 250GB,682,31.6,585,https://hdd.userbenchmark.com/SpeedTest/2580/WDC-WD2500AAJB-00J3A0
HDD,,Toshiba,MK6459GSXP 640GB,683,31.6,1875,https://hdd.userbenchmark.com/SpeedTest/2337/TOSHIBA-MK6459GSXP
HDD,,Hitachi,HTS723216L9A360 160GB,684,31.5,584,https://hdd.userbenchmark.com/SpeedTest/5339/Hitachi-HTS723216L9A360
HDD,ST9500325AS,Seagate,Momentus 5400.6 2.5" 500GB,685,31.5,60262,https://hdd.userbenchmark.com/SpeedTest/166/ST9500325AS
HDD,,Toshiba,MK3259GSXP 320GB,686,31.5,2055,https://hdd.userbenchmark.com/SpeedTest/705/TOSHIBA-MK3259GSXP
HDD,,Samsung,HD160HJ 160GB,687,31.5,1363,https://hdd.userbenchmark.com/SpeedTest/5876/SAMSUNG-HD160HJ
HDD,,Hitachi,HDT725032VLA 320GB,688,31.4,422,https://hdd.userbenchmark.com/SpeedTest/10037/Hitachi-HDT725032VLA
HDD,,WD,WD3200AAVS-00ZTB0 320GB,689,31.4,482,https://hdd.userbenchmark.com/SpeedTest/5519/WDC-WD3200AAVS-00ZTB0
HDD,,Maxtor,7V300F0 300GB,690,31.4,171,https://hdd.userbenchmark.com/SpeedTest/8427/Maxtor-7V300F0
HDD,,Toshiba,MK5059GSXP 500GB,691,31.3,4652,https://hdd.userbenchmark.com/SpeedTest/2764/TOSHIBA-MK5059GSXP
HDD,,Samsung,SP2504C 250GB,692,31.2,10798,https://hdd.userbenchmark.com/SpeedTest/2057/SAMSUNG-SP2504C
HDD,,Toshiba,MK2576GSX 250GB,693,31.2,692,https://hdd.userbenchmark.com/SpeedTest/1627/TOSHIBA-MK2576GSX
HDD,,Hitachi,HTS545032A7E380 320GB,694,31.2,3578,https://hdd.userbenchmark.com/SpeedTest/1588/Hitachi-HTS545032A7E380
HDD,,Hitachi,HDS721616PLA380 165GB,695,31.1,3183,https://hdd.userbenchmark.com/SpeedTest/3895/Hitachi-HDS721616PLA380
HDD,,Samsung,HD161HJ 160GB,696,31.1,18715,https://hdd.userbenchmark.com/SpeedTest/1496/SAMSUNG-HD161HJ
HDD,,Hitachi,HTS543216A7A384 160GB,697,31.1,669,https://hdd.userbenchmark.com/SpeedTest/6327/Hitachi-HTS543216A7A384
HDD,,Seagate,ST3160815AS 160GB,698,31,27081,https://hdd.userbenchmark.com/SpeedTest/1990/ST3160815AS
HDD,,Hitachi,HDT725040VLA360 400GB,699,31,1242,https://hdd.userbenchmark.com/SpeedTest/1719/Hitachi-HDT725040VLA360
HDD,,Hitachi,HTS545050B9SA00 500GB,700,31,1118,https://hdd.userbenchmark.com/SpeedTest/6645/Hitachi-HTS545050B9SA00
HDD,,Hitachi,HTS545050KTA300 500GB,701,30.9,198,https://hdd.userbenchmark.com/SpeedTest/9294/Hitachi-HTS545050KTA300
HDD,,Fujitsu,MJA2250BH G2 250GB,702,30.9,850,https://hdd.userbenchmark.com/SpeedTest/4346/FUJITSU-MJA2250BH-G2
HDD,,Toshiba,MK5055GSX 500GB,703,30.8,3651,https://hdd.userbenchmark.com/SpeedTest/2029/TOSHIBA-MK5055GSX
HDD,,Maxtor,STM3200820AS 200GB,704,30.8,246,https://hdd.userbenchmark.com/SpeedTest/4619/MAXTOR-STM3200820AS
HDD,,Maxtor,7H500F0 500GB,705,30.8,813,https://hdd.userbenchmark.com/SpeedTest/3697/Maxtor-7H500F0
HDD,,Maxtor,STM3160815AS 160GB,706,30.8,2047,https://hdd.userbenchmark.com/SpeedTest/6381/MAXTOR-STM3160815AS
HDD,,Seagate,ST9250315AS 250GB,707,30.8,10814,https://hdd.userbenchmark.com/SpeedTest/624/ST9250315AS
HDD,,WD,WD5000AAKB-00H8A0 500GB,708,30.7,960,https://hdd.userbenchmark.com/SpeedTest/4691/WDC-WD5000AAKB-00H8A0
HDD,,Seagate,ST3500830A 500GB,709,30.7,77,https://hdd.userbenchmark.com/SpeedTest/4792/ST3500830A
HDD,,Seagate,ST3160812AS 160GB,710,30.7,8016,https://hdd.userbenchmark.com/SpeedTest/1935/ST3160812AS
HDD,,Samsung,HD081GJ 80GB,711,30.7,802,https://hdd.userbenchmark.com/SpeedTest/4836/SAMSUNG-HD081GJ
HDD,,Maxtor,6V320F0 320GB,712,30.6,548,https://hdd.userbenchmark.com/SpeedTest/7185/Maxtor-6V320F0
HDD,,Hitachi,HTS543232A7A384 320GB,713,30.6,11768,https://hdd.userbenchmark.com/SpeedTest/4638/HITACHI-HTS543232A7A384
HDD,,Seagate,ST3320820SCE 320GB,714,30.6,882,https://hdd.userbenchmark.com/SpeedTest/7203/ST3320820SCE
HDD,,Toshiba,MK5075GSX 500GB,715,30.6,4648,https://hdd.userbenchmark.com/SpeedTest/4046/TOSHIBA-MK5075GSX
HDD,,Samsung,HD400LJ 400GB,716,30.6,1261,https://hdd.userbenchmark.com/SpeedTest/4474/SAMSUNG-HD400LJ
HDD,,Hitachi,HDS721616PLA380 160GB,717,30.5,7453,https://hdd.userbenchmark.com/SpeedTest/2578/Hitachi-HDS721616PLA380
HDD,,Samsung,HD082GJ 80GB,718,30.5,1389,https://hdd.userbenchmark.com/SpeedTest/5654/SAMSUNG-HD082GJ
HDD,,Seagate,ST3250620A 250GB,719,30.5,432,https://hdd.userbenchmark.com/SpeedTest/8803/ST3250620A
HDD,,Seagate,ST3300822AS 300GB,720,30.5,393,https://hdd.userbenchmark.com/SpeedTest/4225/ST3300822AS
HDD,,Seagate,ST3160815SV 160GB,721,30.5,529,https://hdd.userbenchmark.com/SpeedTest/10181/ST3160815SV
HDD,,Hitachi,HDS721680PLA380 82GB,722,30.5,774,https://hdd.userbenchmark.com/SpeedTest/7255/Hitachi-HDS721680PLA380
HDD,,Seagate,ST3250820A 250GB,723,30.4,563,https://hdd.userbenchmark.com/SpeedTest/709/ST3250820A
HDD,,Toshiba,MK3275GSX 320GB,724,30.4,3390,https://hdd.userbenchmark.com/SpeedTest/6320/TOSHIBA-MK3275GSX
HDD,,WD,WD5000AAJB-00YRA0 500GB,725,30.4,116,https://hdd.userbenchmark.com/SpeedTest/6902/WDC-WD5000AAJB-00YRA0
HDD,,Samsung,HD403LJ 400GB,726,30.4,3318,https://hdd.userbenchmark.com/SpeedTest/3800/SAMSUNG-HD403LJ
HDD,,Maxtor,6V080E0 82GB,727,30.4,637,https://hdd.userbenchmark.com/SpeedTest/2524/Maxtor-6V080E0
HDD,,Samsung,HM320II 320GB,728,30.3,1830,https://hdd.userbenchmark.com/SpeedTest/8571/SAMSUNG-HM320II
HDD,,Toshiba,MK2555GSX 250GB,729,30.3,3789,https://hdd.userbenchmark.com/SpeedTest/2698/TOSHIBA-MK2555GSX
HDD,,Maxtor,STM3320820A 320GB,730,30.1,200,https://hdd.userbenchmark.com/SpeedTest/5392/MAXTOR-STM3320820A
HDD,,Seagate,ST3160811AS 160GB,731,30.1,4633,https://hdd.userbenchmark.com/SpeedTest/3594/ST3160811AS
HDD,,WD,WD1600AVBS-63SVA0 160GB,732,30.1,402,https://hdd.userbenchmark.com/SpeedTest/3472/WDC-WD1600AVBS-63SVA0
HDD,,Maxtor,STM380215AS 80GB,733,30.1,1680,https://hdd.userbenchmark.com/SpeedTest/2696/MAXTOR-STM380215AS
HDD,,Seagate,ST3160215AS 160GB,734,30,4610,https://hdd.userbenchmark.com/SpeedTest/3966/ST3160215AS
HDD,,Hitachi,HTS545025B9A300 250GB,735,30,6145,https://hdd.userbenchmark.com/SpeedTest/1535/Hitachi-HTS545025B9A300
HDD,,Fujitsu,MHZ2160BJ FFS G2 160GB,736,30,103,https://hdd.userbenchmark.com/SpeedTest/3938/FUJITSU-MHZ2160BJ-FFS-G2
HDD,,Seagate,ST3802110AS 80GB,737,30,326,https://hdd.userbenchmark.com/SpeedTest/2586/ST3802110AS
HDD,,Toshiba,MK5076GSXN 500GB,738,29.9,493,https://hdd.userbenchmark.com/SpeedTest/11398/TOSHIBA-MK5076GSXN
HDD,,Seagate,ST380815AS 80GB,739,29.8,12846,https://hdd.userbenchmark.com/SpeedTest/637/ST380815AS
HDD,,Maxtor,6V160E0 160GB,740,29.8,1578,https://hdd.userbenchmark.com/SpeedTest/4072/Maxtor-6V160E0
HDD,,Seagate,ST3400832AS 400GB,741,29.8,1444,https://hdd.userbenchmark.com/SpeedTest/780/ST3400832AS
HDD,,Seagate,ST3500630A 500GB,742,29.8,567,https://hdd.userbenchmark.com/SpeedTest/6609/ST3500630A
HDD,,Toshiba,MK5076GSX 500GB,743,29.8,5432,https://hdd.userbenchmark.com/SpeedTest/2073/TOSHIBA-MK5076GSX
HDD,,Maxtor,6V250F0 251GB,744,29.8,1200,https://hdd.userbenchmark.com/SpeedTest/2361/Maxtor-6V250F0
HDD,,Hitachi,HTS723225L9A360 250GB,745,29.8,489,https://hdd.userbenchmark.com/SpeedTest/4544/Hitachi-HTS723225L9A360
HDD,,Seagate,ST3808110AS 80GB,746,29.7,3920,https://hdd.userbenchmark.com/SpeedTest/4753/ST3808110AS
HDD,,Maxtor,STM3160211AS 160GB,747,29.7,1312,https://hdd.userbenchmark.com/SpeedTest/8177/MAXTOR-STM3160211AS
HDD,,Seagate,ST3250823AS 250GB,748,29.6,3708,https://hdd.userbenchmark.com/SpeedTest/2690/ST3250823AS
HDD,,WD,WD3200KS-00PFB0 320GB,749,29.6,2482,https://hdd.userbenchmark.com/SpeedTest/676/WDC-WD3200KS-00PFB0
HDD,,WD,WD3200AAJB-00J3A0 320GB,750,29.6,1144,https://hdd.userbenchmark.com/SpeedTest/2623/WDC-WD3200AAJB-00J3A0
HDD,,Seagate,ST3300622AS 300GB,751,29.6,633,https://hdd.userbenchmark.com/SpeedTest/2993/ST3300622AS
HDD,,Toshiba,MK5055GSXN 500GB,752,29.6,674,https://hdd.userbenchmark.com/SpeedTest/1798/TOSHIBA-MK5055GSXN
HDD,,Maxtor,6V200E0 204GB,753,29.6,1371,https://hdd.userbenchmark.com/SpeedTest/1837/Maxtor-6V200E0
HDD,,Excelstor,Technology J8160S 160GB,754,29.5,1019,https://hdd.userbenchmark.com/SpeedTest/11714/ExcelStor-Technology-J8160S
HDD,,Seagate,ST380215AS 80GB,755,29.3,1923,https://hdd.userbenchmark.com/SpeedTest/6286/ST380215AS
HDD,,Seagate,ST3400633AS 400GB,756,29.3,410,https://hdd.userbenchmark.com/SpeedTest/6724/ST3400633AS
HDD,,WD,WD3200JS-63PDB1 320GB,757,29.2,2362,https://hdd.userbenchmark.com/SpeedTest/4071/WDC-WD3200JS-63PDB1
HDD,,Toshiba,MK5065GSXN 500GB,758,29.2,1632,https://hdd.userbenchmark.com/SpeedTest/5561/TOSHIBA-MK5065GSXN
HDD,,WD,WD3200JD-22K 320GB,759,29.2,652,https://hdd.userbenchmark.com/SpeedTest/6647/WDC-WD3200JD-22K
HDD,,Hitachi,HTS545032B9A300 320GB,760,29.2,11870,https://hdd.userbenchmark.com/SpeedTest/1389/Hitachi-HTS545032B9A300
HDD,WD2500BEVT,WD,Blue 2.5" 250GB (2009),761,29.1,14618,https://hdd.userbenchmark.com/SpeedTest/2695/WDC-WD2500BEVT-00ZCT0
HDD,,Hitachi,HDT722525DLA380 250GB,762,29.1,3157,https://hdd.userbenchmark.com/SpeedTest/1390/HDT722525DLA380
HDD,,Seagate,ST3160211AS 160GB,763,29.1,1047,https://hdd.userbenchmark.com/SpeedTest/7276/ST3160211AS
HDD,,WD,WD3200YS-01PGB0 320GB,764,29.1,934,https://hdd.userbenchmark.com/SpeedTest/3238/WDC-WD3200YS-01PGB0
HDD,,Seagate,ST3250824AS 250GB,765,29.1,3754,https://hdd.userbenchmark.com/SpeedTest/2131/ST3250824AS
HDD,,Maxtor,6L160M0 160GB,766,29,449,https://hdd.userbenchmark.com/SpeedTest/4958/Maxtor-6L160M0
HDD,,WD,WD3200BMVS-11F9S0 320GB,767,28.9,126,https://hdd.userbenchmark.com/SpeedTest/10626/WDC-WD3200BMVS-11F9S0
HDD,,WD,WD1600AAJB-00PVA0 160GB,768,28.9,1486,https://hdd.userbenchmark.com/SpeedTest/4799/WDC-WD1600AAJB-00PVA0
HDD,,Toshiba,MK5065GSX 500GB,769,28.9,3488,https://hdd.userbenchmark.com/SpeedTest/252/TOSHIBA-MK5065GSX
HDD,,Fujitsu,MJA2320BH G2 320GB,770,28.9,928,https://hdd.userbenchmark.com/SpeedTest/3975/FUJITSU-MJA2320BH-G2
HDD,,Maxtor,7L250S0 250GB,771,28.8,535,https://hdd.userbenchmark.com/SpeedTest/5847/Maxtor-7L250S0
HDD,,WD,WD2500YD-01NVB1 251GB,772,28.8,439,https://hdd.userbenchmark.com/SpeedTest/8909/WDC-WD2500YD-01NVB1
HDD,,Maxtor,STM3160215AS 160GB,773,28.8,6774,https://hdd.userbenchmark.com/SpeedTest/1296/MAXTOR-STM3160215AS
HDD,,WD,WD4000KD-00NAB0 400GB,774,28.7,156,https://hdd.userbenchmark.com/SpeedTest/2338/WDC-WD4000KD-00NAB0
HDD,,Hitachi,HTS545032B9SA00 320GB,775,28.7,952,https://hdd.userbenchmark.com/SpeedTest/10455/Hitachi-HTS545032B9SA00
HDD,,Seagate,ST380811AS 80GB,776,28.6,2412,https://hdd.userbenchmark.com/SpeedTest/2147/ST380811AS
HDD,WD3200BEVT,WD,Blue 2.5" 320GB (2009),777,28.6,30656,https://hdd.userbenchmark.com/SpeedTest/2273/WDC-WD3200BEVT-22ZCT0
HDD,,WD,WD1600YS-18SHB2 160GB,778,28.6,214,https://hdd.userbenchmark.com/SpeedTest/10150/WDC-WD1600YS-18SHB2
HDD,,Samsung,HD252KJ 250GB,779,28.6,955,https://hdd.userbenchmark.com/SpeedTest/3923/SAMSUNG-HD252KJ
HDD,,Seagate,ST3250624AS 250GB,780,28.5,654,https://hdd.userbenchmark.com/SpeedTest/6831/ST3250624AS
HDD,,WD,WD4000YR-01PLB0 400GB,781,28.5,200,https://hdd.userbenchmark.com/SpeedTest/3948/WDC-WD4000YR-01PLB0
HDD,,Hitachi,HDT725032VLAT80 320GB,782,28.4,161,https://hdd.userbenchmark.com/SpeedTest/5147/Hitachi-HDT725032VLAT80
HDD,,Hitachi,HTS543225A7A384 250GB,783,28.3,1555,https://hdd.userbenchmark.com/SpeedTest/9742/Hitachi-HTS543225A7A384
HDD,,Maxtor,7L250S0 251GB,784,28.3,305,https://hdd.userbenchmark.com/SpeedTest/4393/Maxtor--7L250S0
HDD,,Hitachi,HTS722020K9SA00 200GB,785,28.3,192,https://hdd.userbenchmark.com/SpeedTest/10167/Hitachi-HTS722020K9SA00
HDD,,Hitachi,HDS721680PLA380 80GB,786,28.3,2098,https://hdd.userbenchmark.com/SpeedTest/4750/Hitachi-HDS721680PLA380
HDD,,Samsung,SP2514N 250GB,787,28.3,548,https://hdd.userbenchmark.com/SpeedTest/4577/SAMSUNG-SP2514N
HDD,,Seagate,ST3160815A 160GB,788,28.3,649,https://hdd.userbenchmark.com/SpeedTest/1808/ST3160815A
HDD,,Maxtor,6 L300S0 300GB,789,28.2,127,https://hdd.userbenchmark.com/SpeedTest/9919/Maxtor-6-L300S0
HDD,,Maxtor,7L300S0 300GB,790,28.2,287,https://hdd.userbenchmark.com/SpeedTest/2130/Maxtor-7L300S0
HDD,,WD,WD1600YS-01SHB1 165GB,791,28.2,782,https://hdd.userbenchmark.com/SpeedTest/10600/WDC-WD1600YS-01SHB1
HDD,,Seagate,ST3400832A 400GB,792,28.1,130,https://hdd.userbenchmark.com/SpeedTest/2624/ST3400832A
HDD,,Seagate,ST380211AS 80GB,793,28.1,659,https://hdd.userbenchmark.com/SpeedTest/2053/ST380211AS
HDD,,Hitachi,HTS54323 320GB,794,28,255,https://hdd.userbenchmark.com/SpeedTest/7228/Hitachi-HTS54323
HDD,,Maxtor,6B200M0 204GB,795,28,1027,https://hdd.userbenchmark.com/SpeedTest/2239/Maxtor-6B200M0
HDD,,Maxtor,6L200M0 200GB,796,27.9,456,https://hdd.userbenchmark.com/SpeedTest/6596/Maxtor-6L200M0
HDD,,Seagate,ST3300831AS 300GB,797,27.9,1080,https://hdd.userbenchmark.com/SpeedTest/1777/ST3300831AS
HDD,WD2500BPVT,WD,Blue 2.5" 250GB (2010),798,27.9,2097,https://hdd.userbenchmark.com/SpeedTest/2517/WDC-WD2500BPVT-75JJ5T0
HDD,,WD,WD2500KS-00MJB0 250GB,799,27.9,6254,https://hdd.userbenchmark.com/SpeedTest/1521/WDC-WD2500KS-00MJB0
HDD,,Seagate,ST3250823A 250GB,800,27.9,193,https://hdd.userbenchmark.com/SpeedTest/4671/ST3250823A
HDD,,Seagate,ST3160215SCE 160GB,801,27.8,1816,https://hdd.userbenchmark.com/SpeedTest/9361/ST3160215SCE
HDD,,Seagate,ST9320325AS 320GB,802,27.8,15831,https://hdd.userbenchmark.com/SpeedTest/2223/ST9320325AS
HDD,,WD,WD25 00JS-58NCB1 250GB,803,27.7,14293,https://hdd.userbenchmark.com/SpeedTest/2392/WDC-WD25-00JS-58NCB1
HDD,,Seagate,ST312081 2AS 120GB,804,27.6,9,https://hdd.userbenchmark.com/SpeedTest/13081/ST312081-2AS
HDD,,Maxtor,6Y120L0 120GB,805,27.6,10,https://hdd.userbenchmark.com/SpeedTest/9085/Maxtor-6Y120L0
HDD,,Maxtor,6L300S0 300GB,806,27.6,1927,https://hdd.userbenchmark.com/SpeedTest/2242/Maxtor-6L300S0
HDD,,WD,WD2500YS-01SHB1 251GB,807,27.6,1690,https://hdd.userbenchmark.com/SpeedTest/3947/WDC-WD2500YS-01SHB1
HDD,ST9200420AS,Seagate,Momentus 2.5" 200GB,808,27.5,435,https://hdd.userbenchmark.com/SpeedTest/6639/ST9200420AS
HDD,,Seagate,ST3200822AS 200GB,809,27.4,3309,https://hdd.userbenchmark.com/SpeedTest/1057/ST3200822AS
HDD,,Seagate,ST3200827AS 200GB,810,27.3,2173,https://hdd.userbenchmark.com/SpeedTest/2117/ST3200827AS
HDD,,WD,WD3200BEVS-16VAT0 320GB,811,27.3,1302,https://hdd.userbenchmark.com/SpeedTest/3173/WDC-WD3200BEVS-16VAT0
HDD,,Seagate,ST3160215A 160GB,812,27.2,755,https://hdd.userbenchmark.com/SpeedTest/4962/ST3160215A
HDD,,Maxtor,6B250S0 251GB,813,27.2,292,https://hdd.userbenchmark.com/SpeedTest/3399/Maxtor-6B250S0
HDD,,Seagate,ST3200826AS 200GB,814,27.2,2006,https://hdd.userbenchmark.com/SpeedTest/7868/ST3200826AS
HDD,,Hitachi,HDT725025VLA380 250GB,815,27.1,5023,https://hdd.userbenchmark.com/SpeedTest/1140/Hitachi-HDT725025VLA380
HDD,WD800BEVT,WD,Blue 2.5" 80GB (2009),816,27.1,324,https://hdd.userbenchmark.com/SpeedTest/1891/WDC-WD800BEVT-75ZCT1
HDD,,Maxtor,STM3160215A 160GB,817,27.1,554,https://hdd.userbenchmark.com/SpeedTest/9767/MAXTOR-STM3160215A
HDD,,Maxtor,6B160M0 164GB,818,27,174,https://hdd.userbenchmark.com/SpeedTest/6303/Maxtor-6B160M0
HDD,,Maxtor,6L250M0 251GB,819,27,145,https://hdd.userbenchmark.com/SpeedTest/9542/Maxtor-6L250M0
HDD,,Maxtor,6L200M0 204GB,820,27,1274,https://hdd.userbenchmark.com/SpeedTest/2656/Maxtor-6L200M0
HDD,,WD,WD1600JS-75NCB1 160GB,821,26.9,8446,https://hdd.userbenchmark.com/SpeedTest/1439/WDC-WD1600JS-75NCB1
